q,q_ind_npass,v,gv,sp,diff
25.302020202020206,51,-159.83193277310926,1.0398932814900514,0.5125115207319187,0.5273817607581327
25.302020202020206,51,-159.68787515006002,1.0372400378388846,0.5172310212326398,0.5200090166062449
25.302020202020206,51,-159.54381752701082,1.0345155931017531,0.521985301733487,0.5125302913682661
25.302020202020206,51,-159.39975990396158,1.031719047604235,0.5267741336041846,0.5049449140000505
25.302020202020206,51,-159.25570228091237,1.0288495061895229,0.5315972772568999,0.497252228932623
25.302020202020206,51,-159.11164465786314,1.0259060785899965,0.536454481947767,0.4894515966422295
25.302020202020206,51,-158.96758703481393,1.0228878798048375,0.5413454855780533,0.48154239422678424
25.302020202020206,51,-158.8235294117647,1.0197940304834643,0.5462700144950755,0.4735240159883888
25.302020202020206,51,-158.6794717887155,1.0166236573149328,0.5512277832929039,0.46539587402202887
25.302020202020206,51,-158.53541416566628,1.013375893423207,0.5562184946129648,0.4571573988102423
25.302020202020206,51,-158.39135654261705,1.0100498787683077,0.5612418389446093,0.4488080398236983
25.302020202020206,51,-158.24729891956784,1.0066447605532,0.5662974944257236,0.44034726612747643
25.302020202020206,51,-158.1032412965186,1.0031596936365326,0.5713851266435047,0.43177456699302785
25.302020202020206,51,-157.9591836734694,0.9995938409509617,0.5765043884354186,0.4230894525155431
25.302020202020206,51,-157.81512605042016,0.9959463739272838,0.581654919690519,0.41429145423676483
25.302020202020206,51,-157.67106842737095,0.992216472924079,0.586836347151146,0.40538012577293303
25.302020202020206,51,-157.52701080432172,0.9884033276629228,0.5920482842151394,0.3963550434477834
25.302020202020206,51,-157.3829531812725,0.9845061376690717,0.5972903307386583,0.38721580693041335
25.302020202020206,51,-157.2388955582233,0.9805241127175609,0.6025620728396898,0.37796203987787114
25.302020202020206,51,-157.09483793517407,0.9764564732846676,0.6078630827023727,0.3685933905822949
25.302020202020206,51,-156.95078031212486,0.9723024510045214,0.6131929183822286,0.35910953262229284
25.302020202020206,51,-156.80672268907563,0.9680612891309979,0.6185511236124037,0.34951016551859415
25.302020202020206,51,-156.66266506602642,0.963732243004628,0.6239372276110322,0.3397950153935958
25.302020202020206,51,-156.51860744297718,0.9593145805244494,0.6293507448898576,0.32996383563459175
25.302020202020206,51,-156.37454981992798,0.9548075826248054,0.6347911750641677,0.32001640756063765
25.302020202020206,51,-156.23049219687874,0.9502105437568703,0.6402580026642356,0.3099525410926347
25.302020202020206,51,-156.08643457382954,0.9455227723747982,0.6457506969483146,0.29977207542648365
25.302020202020206,51,-155.94237695078033,0.9407435914264874,0.6512687117173689,0.28947487970911856
25.302020202020206,51,-155.7983193277311,0.9358723388486787,0.656811485131607,0.2790608537170717
25.302020202020206,51,-155.6542617046819,0.9309083680663746,0.6623784395289861,0.26852992853738844
25.302020202020206,51,-155.51020408163265,0.9258510484963688,0.6679689812458125,0.2578820672505563
25.302020202020206,51,-155.36614645858344,0.9206997660548419,0.6735825004395242,0.24711726561531777
25.302020202020206,51,-155.2220888355342,0.915453923668762,0.6792183709138606,0.23623555275490138
25.302020202020206,51,-155.078031212485,0.9101129417909808,0.6848759499464866,0.2252369918444942
25.302020202020206,51,-154.93397358943577,0.9046762589189479,0.6905545781192516,0.2141216807996963
25.302020202020206,51,-154.78991596638656,0.8991433321167318,0.6962535791512047,0.20288975296552714
25.302020202020206,51,-150.32412965186074,0.6779584477895474,0.8785084446168971,0.20054999682734975
25.302020202020206,51,-150.18007202881154,0.6691982929561977,0.8843940431637346,0.2151957502075369
25.302020202020206,51,-150.0360144057623,0.6603379196939642,0.8902673737156506,0.2299294540216864
25.302020202020206,51,-149.8919567827131,0.6513777370075576,0.8961271172802929,0.2447493802727353
25.302020202020206,51,-149.74789915966386,0.642318191119334,0.9019719351313024,0.2596537440119684
25.302020202020206,51,-149.60384153661465,0.6331597659496488,0.9078004688498519,0.27464070290020304
25.302020202020206,51,-149.45978391356542,0.6239029835900268,0.9136113403753483,0.2897083567853215
25.302020202020206,51,-149.3157262905162,0.61454840476881,0.9194031520654264,0.30485474729661644
25.302020202020206,51,-149.17166866746697,0.6050966293088376,0.9251744867654833,0.32007785745664574
25.302020202020206,51,-149.02761104441777,0.5955482965767451,0.9309239078878898,0.3353756113111447
25.302020202020206,51,-148.88355342136856,0.5859040859234871,0.9366499595011005,0.35074587357761344
25.302020202020206,51,-148.73949579831933,0.5761647171156961,0.9423511664288173,0.3661864493131213
25.302020202020206,51,-148.59543817527012,0.5663309507574268,0.9480260343594147,0.3816950836019879
25.302020202020206,51,-148.45138055222088,0.5564035887018114,0.9536730499658003,0.3972694612639889
25.302020202020206,51,-148.30732292917168,0.5463834744523266,0.959290681035881,0.4129072065835544
25.302020202020206,51,-148.16326530612244,0.536271493553116,0.9648773766138388,0.4286058830607228
25.302020202020206,51,-148.01920768307323,0.5260685739680175,0.9704315671523651,0.4443629931843476
25.302020202020206,51,-147.875150060024,0.5157756864478181,0.9759516646760668,0.4601759782282486
25.302020202020206,51,-147.7310924369748,0.5053938448852306,0.9814360629561685,0.47604221807093783
25.302020202020206,51,-147.58703481392558,0.4949241066573598,0.9868831376967395,0.4919590310393797
25.302020202020206,51,-147.44297719087635,0.48436757295495925,0.9922912467325752,0.5079236737776159
25.302020202020206,51,-147.29891956782714,0.473725389098214,0.9976587302389115,0.5239333411406975
25.302020202020206,51,-147.1548619447779,0.4629987448384707,1.002983910953151,0.5399851661146804
25.302020202020206,51,-147.0108043217287,0.45218887464554547,1.008265094408739,0.5560762197631935
25.302020202020206,51,-146.86674669867946,0.4412970579801662,1.0135005691813783,0.572203511201212
25.302020202020206,51,-146.72268907563026,0.43032461955100326,1.018688607147706,0.5883639875967026
